CellID,ClusterID,ClusterName
330,0,eL2/3
331,0,eL2/3
332,0,eL2/3
333,0,Astro
334,0,eL2/3
335,11,Endo
336,2,Astro
337,2,L5-1
338,0,eL2/3
339,8,eL2/3
340,0,eL2/3
341,6,eL2/3
342,3,eL2/3
343,9,eL5-2
344,0,eL2/3
345,1,eL2/3
346,1,eL2/3
347,0,eL2/3
348,0,Astro
349,0,Smc
350,0,eL5-2
351,1,eL5-2
352,9,eL2/3
353,13,eL2/3
354,2,eL5-2
355,14,eL2/3
356,0,L5-1
357,-1,NA
358,9,eL2/3
359,0,Endo
360,3,eL5-2
361,0,eL2/3
362,-1,NA
363,2,L5-1
364,1,eL5-3
365,-1,NA
366,8,eL2/3
367,0,eL2/3
368,-1,NA
369,2,eL5-3
370,2,eL2/3
371,0,Endo
372,2,eL2/3
373,2,eL5-3
374,0,Endo
375,8,SST
376,0,L5-1
377,0,eL5-3
378,2,eL5-2
379,-1,NA
380,2,eL5-2
381,1,L5-1
382,2,Endo
383,0,eL5-2
384,8,L5-1
385,3,L5-1
386,2,eL5-3
387,3,eL2/3
388,3,Smc
389,1,eL5-2
390,9,VIP
391,2,eL2/3
392,0,Endo
393,-1,NA
394,14,eL5-2
395,3,eL5-2
396,3,eL2/3
397,-1,NA
398,-1,NA
399,8,eL5-2
400,3,eL5-2
401,13,eL5-2
402,-1,NA
403,1,eL5-2
404,1,L5-1
405,3,Endo
406,3,Astro
407,3,L5-1
408,-1,NA
409,-1,NA
410,0,L5-1
411,0,L5-1
412,3,eL5-3
413,-1,NA
414,0,eL5-3
415,6,Endo
416,3,eL5-3
417,-1,NA
418,3,eL2/3
419,2,Astro
420,2,L5-1
421,1,eL2/3
422,2,eL5-3
423,9,SST
424,2,Astro
425,4,eL5-3
426,2,eL5-2
427,2,eL5-2
428,1,eL5-2
429,1,L5-1
430,-1,NA
431,13,eL5-2
432,1,eL5-2
433,3,eL6-2
434,-1,NA
435,9,VIP
436,0,eL5-2
437,7,Astro
438,-1,NA
439,8,eL5-3
440,3,Lhx6
441,1,L5-1
442,13,L5-1
443,1,eL5-3
444,0,L5-1
445,1,eL5-2
446,2,eL2/3
447,2,eL5-3
448,3,L5-1
449,0,L5-1
450,13,Lhx6
451,6,eL5-2
452,2,L5-1
453,1,eL5-3
454,1,L5-1
455,-1,NA
456,3,eL2/3
457,2,eL5-2
458,3,eL5-3
459,3,L5-1
460,0,L5-1
461,5,L5-1
462,3,L5-1
463,2,eL5-2
464,11,eL5-3
465,11,eL5-2
466,1,eL5-3
467,3,eL5-2
468,13,SST
469,3,Astro
470,1,eL5-3
471,3,eL5-3
472,3,Astro
473,7,L5-1
474,2,eL5-3
475,3,L5-1
476,1,L5-1
477,1,eL5-2
478,3,eL5-2
479,11,eL5-3
480,2,L5-1
481,3,eL5-2
482,11,eL5-3
483,14,eL5-2
484,9,Endo
485,13,eL5-3
486,1,L5-1
487,14,eL2/3
488,11,eL5-2
489,0,eL5-2
490,3,eL5-2
491,1,L5-1
492,3,Endo
493,3,eL5-3
494,1,L5-1
495,8,eL5-2
496,8,Astro
497,3,L5-1
498,11,eL5-3
499,3,eL6-2
500,3,eL5-2
501,12,eL5-2
502,9,eL5-3
503,-1,NA
504,3,L5-1
505,13,eL5-2
506,1,NPY
507,9,Smc
508,-1,NA
509,-1,NA
510,3,Endo
511,3,L5-1
512,2,eL5-2
513,3,L5-1
514,3,eL5-3
515,3,SST
516,10,eL5-2
517,2,SST
518,3,Astro
519,-1,NA
520,11,eL2/3
521,-1,NA
522,3,eL5-3
523,3,eL5-3
524,3,eL5-2
525,1,L5-1
526,8,eL5-2
527,2,Lhx6
528,-1,NA
529,2,L5-1
530,3,Endo
531,-1,NA
532,1,eL5-2
533,0,Endo
534,3,eL5-3
535,3,L5-1
536,4,SST
537,8,eL5-2
538,3,eL5-3
539,3,eL5-3
540,12,Astro
541,1,eL5-2
542,3,eL5-2
543,3,eL5-2
544,3,Endo
545,3,eL5-3
546,1,eL5-3
547,3,eL5-3
548,3,eL5-3
549,3,eL5-3
550,-1,NA
551,7,L5-1
552,2,L5-1
553,-1,NA
554,13,eL5-3
555,3,eL5-3
556,-1,NA
557,0,Astro
558,3,SST
559,2,eL5-3
560,2,eL5-3
561,8,eL5-3
562,3,L5-1
563,5,L5-1
564,3,eL5-3
565,2,L5-1
566,7,Endo
567,3,L5-1
568,3,eL5-3
569,13,eL5-3
570,1,Endo
571,3,Astro
572,3,eL5-2
573,11,VIP
574,3,eL5-3
575,3,eL5-2
576,3,eL5-3
577,2,L5-1
578,3,eL5-3
579,-1,NA
580,3,eL5-3
581,13,eL5-3
582,3,Astro
583,14,eL5-2
584,14,Endo
585,-1,NA
586,11,eL5-3
587,9,L5-1
588,3,L5-1
589,1,eL5-3
590,3,eL5-3
591,13,eL5-3
592,0,eL5-3
593,-1,NA
594,2,VIP
595,4,eL5-3
596,1,L5-1
597,14,eL5-3
598,9,eL5-2
599,3,eL5-3
600,3,eL5-2
601,3,eL5-2
602,3,Astro
603,1,eL5-3
604,1,L5-1
605,9,eL5-3
606,-1,NA
607,-1,NA
608,9,eL5-3
609,11,eL5-3
610,3,eL5-2
611,11,Astro
612,13,eL2/3
613,3,eL5-3
614,3,eL6-2
615,13,eL5-3
616,-1,NA
617,1,eL5-3
618,4,eL5-3
619,-1,NA
620,4,eL5-2
621,3,eL5-2
622,2,eL5-2
623,6,eL5-3
624,3,VIP
625,4,SST
626,-1,NA
627,-1,NA
628,3,eL5-3
629,-1,NA
630,6,eL5-2
631,3,eL5-3
632,3,eL5-3
633,1,eL5-2
634,3,eL5-3
635,4,eL5-3
636,3,L5-1
637,8,eL5-3
638,3,Smc
639,3,Smc
640,5,eL5-2
641,-1,NA
642,2,SST
643,3,Astro
644,-1,NA
645,14,eL5-3
646,-1,NA
647,10,eL6-1
648,1,L5-1
649,3,eL5-3
650,9,eL5-3
651,1,eL6-1
652,11,eL5-2
653,2,eL5-2
654,1,Endo
655,3,eL6-1
656,-1,NA
657,12,L5-1
658,1,eL5-3
659,3,Astro
660,8,eL6-1
661,1,L5-1
662,3,L5-1
663,3,eL5-3
664,11,L5-1
665,-1,NA
666,14,L5-1
667,8,eL5-3
668,14,eL6-1
669,1,NPY
670,11,eL5-3
671,2,eL5-3
672,11,eL5-3
673,3,SST
674,3,Lhx6
675,-1,NA
676,3,L5-1
677,3,eL5-3
678,3,eL5-3
679,14,eL5-3
680,4,Endo
681,1,eL5-3
682,3,Lhx6
683,3,eL6-1
684,13,NPY
685,10,eL5-3
686,5,eL5-2
687,1,eL5-3
688,8,eL5-2
689,-1,NA
690,1,SST
691,14,eL6-2
692,2,Endo
693,11,eL5-2
694,3,NPY
695,3,eL6-2
696,3,eL5-3
697,3,eL5-2
698,13,eL5-3
699,-1,NA
700,5,NPY
701,3,L5-1
702,3,eL5-3
703,3,eL5-2
704,2,Lhx6
705,8,eL5-2
706,9,Endo
707,-1,NA
708,4,eL5-3
709,12,Smc
710,8,eL5-3
711,3,L5-1
712,2,eL5-3
713,6,eL6-1
714,1,eL5-3
715,3,eL5-3
716,2,eL5-3
717,3,Lhx6
718,3,eL5-3
719,9,eL6-2
720,5,eL2/3
721,3,eL5-2
722,9,eL6-1
723,1,VIP
724,2,eL6-1
725,4,Lhx6
726,-1,NA
727,2,eL5-3
728,8,Astro
729,3,eL5-2
730,3,Smc
731,13,L5-1
732,3,SST
733,4,Oligo
734,1,Astro
735,3,eL5-3
736,3,eL5-3
737,1,L5-1
738,8,Smc
739,3,eL5-3
740,3,eL5-2
741,14,eL5-2
742,8,Oligo
743,3,Lhx6
744,9,eL5-3
745,6,eL5-3
746,13,Astro
747,3,eL2/3
748,3,eL6-2
749,4,eL5-3
750,11,eL5-3
751,3,eL5-3
752,3,eL5-3
753,7,Endo
754,3,Lhx6
755,-1,NA
756,3,eL5-3
757,3,eL5-3
758,14,eL5-3
759,4,Endo
760,3,Lhx6
761,4,eL5-3
762,1,eL2/3
763,3,eL6-1
764,4,eL5-3
765,1,eL6-1
766,14,eL6-1
767,4,VIP
768,3,eL5-3
769,4,Endo
770,14,eL5-3
771,3,eL5-2
772,3,eL5-2
773,8,Lhx6
774,1,Endo
775,11,eL6-1
776,11,eL5-3
777,1,eL5-2
778,2,Smc
779,3,Astro
780,11,Endo
781,3,Lhx6
782,11,eL5-3
783,8,eL5-3
784,-1,NA
785,-1,NA
786,8,Lhx6
787,2,Astro
788,1,Lhx6
789,10,Endo
