CellID,ClusterID,ClusterName
451,3,eL5-3
452,3,eL5-3
453,13,Endo
454,1,L5-1
455,4,eL5-3
456,4,eL5-3
457,3,Astro
458,2,Smc
459,6,SST
460,3,Astro
461,4,eL5-3
462,3,Smc
463,6,eL5-3
464,3,L5-1
465,3,eL5-3
466,1,Smc
467,3,Smc
468,4,Lhx6
469,3,eL5-3
470,8,eL5-3
471,3,eL5-3
472,3,L5-1
473,5,eL5-3
474,2,Astro
475,3,eL6-1
476,14,L5-1
477,10,eL5-3
478,1,Smc
479,3,eL5-3
480,9,eL6-1
481,1,L5-1
482,11,L5-1
483,2,eL5-3
484,1,L5-1
485,3,eL5-3
486,12,eL5-3
487,1,eL5-3
488,3,eL5-3
489,8,eL5-3
490,1,Smc
491,3,eL5-3
492,3,L5-1
493,11,eL5-3
494,-1,NA
495,14,eL5-3
496,8,eL2/3
497,14,Oligo
498,1,L5-1
499,11,L5-1
500,2,eL5-2
501,11,L5-1
502,3,VIP
503,3,SST
504,3,eL5-3
505,3,eL5-3
506,-1,NA
507,3,VIP
508,14,L5-1
509,4,eL5-2
510,1,eL5-3
511,3,Smc
512,-1,NA
513,3,eL5-3
514,13,L5-1
515,10,Lhx6
516,5,eL5-3
517,1,eL6-2
518,8,NPY
519,1,Astro
520,14,Smc
521,2,eL5-3
522,11,eL5-3
523,3,Lhx6
524,3,Astro
525,-1,NA
526,3,eL5-3
527,3,L5-1
528,13,eL5-3
529,5,Astro
530,3,Lhx6
531,3,SST
532,3,Endo
533,2,eL6-1
534,8,Lhx6
535,9,SST
536,4,Smc
537,12,eL5-3
538,8,L5-1
539,3,eL5-2
540,2,Smc
541,6,L5-1
542,1,Smc
543,3,Oligo
544,2,L5-1
545,3,Smc
546,3,L5-1
547,9,eL6-1
548,5,eL5-2
549,3,eL6-1
550,9,Oligo
551,1,VIP
552,2,Smc
553,-1,NA
554,-1,NA
555,4,L5-1
556,2,eL6-2
557,8,eL6-2
558,3,eL5-3
559,3,L5-1
560,13,eL5-3
561,3,eL6-2
562,4,SST
563,1,Astro
564,3,Smc
565,3,L5-1
566,1,eL5-2
567,8,eL5-2
568,3,Astro
569,3,L5-1
570,14,Astro
571,8,NPY
572,3,eL5-3
573,9,eL5-3
574,-1,NA
575,6,Astro
576,13,NPY
577,3,L5-1
578,3,L5-1
579,4,Lhx6
580,11,eL5-3
581,3,eL5-3
582,3,L5-1
583,7,eL5-3
584,3,eL5-3
585,-1,NA
586,3,eL5-3
587,3,eL5-3
588,14,eL6-1
589,4,eL6-1
590,3,Smc
591,4,eL5-3
592,1,Smc
593,3,eL5-2
594,4,Endo
595,1,eL5-3
596,-1,NA
597,14,eL5-3
598,4,L5-1
599,3,Lhx6
600,4,L5-1
601,14,eL5-3
602,3,L5-1
603,3,eL5-3
604,8,eL5-3
605,1,eL5-3
606,11,Smc
607,11,eL5-3
608,1,eL5-3
609,2,eL6-1
610,3,eL6-1
611,11,L5-1
612,3,eL5-3
613,11,eL6-1
614,8,L5-1
615,8,eL5-3
616,2,SST
617,1,L5-1
618,10,Astro
619,2,L5-1
620,14,eL5-3
621,3,Astro
622,5,eL5-3
623,3,eL5-3
624,3,Reln
625,3,L5-1
626,4,L5-1
627,10,L5-1
628,3,L5-1
629,3,L5-1
630,4,L5-1
631,9,L5-1
632,4,L5-1
633,3,Smc
634,9,eL5-3
635,2,L5-1
636,14,eL6-2
637,2,eL5-3
638,11,eL5-3
639,2,Smc
640,4,L5-1
641,4,eL5-3
642,3,SST
643,1,Smc
644,2,Lhx6
645,2,eL5-3
646,3,L5-1
647,6,eL5-3
648,4,Astro
649,5,eL5-3
650,11,Lhx6
651,1,eL5-3
652,2,eL6-2
653,9,eL5-3
654,3,L5-1
655,4,NPY
656,4,Smc
657,4,eL5-3
658,3,eL5-3
659,9,eL5-3
660,1,Astro
661,4,eL5-3
662,2,eL5-3
663,2,Lhx6
664,1,eL5-3
665,1,eL2/3
666,8,Endo
667,0,eL5-3
668,-1,NA
669,2,NPY
670,1,eL6-2
671,6,eL5-3
672,13,eL5-3
673,5,eL6-2
674,11,eL5-2
675,5,Astro
676,3,eL6-1
677,4,eL5-3
678,8,eL5-3
679,10,NPY
680,11,Lhx6
681,4,Oligo
682,1,Endo
683,10,L5-1
684,3,eL6-1
685,3,Astro
686,12,Lhx6
687,5,eL6-1
688,2,eL5-2
689,-1,NA
690,9,Endo
691,4,eL5-3
692,4,eL5-3
693,-1,NA
694,9,Lhx6
695,4,eL6-1
696,14,Lhx6
697,4,SST
698,4,eL5-3
699,2,Smc
700,4,eL5-3
701,3,Lhx6
702,-1,NA
703,4,eL5-3
704,13,eL5-3
705,9,eL5-2
706,3,eL5-3
707,4,Smc
708,8,L5-1
709,5,Lhx6
710,4,Lhx6
711,4,L5-1
712,8,Astro
713,7,Smc
714,4,Lhx6
715,4,Lhx6
716,10,eL6-1
717,2,Lhx6
718,4,Lhx6
719,11,SST
720,11,L5-1
721,4,Lhx6
722,2,L5-1
723,4,L5-1
724,8,NPY
725,4,eL5-3
726,13,eL5-3
727,4,eL5-3
728,4,L5-1
729,4,eL5-2
730,4,L5-1
731,-1,NA
732,12,L5-1
733,12,Reln
734,4,Astro
735,13,L5-1
736,14,eL6-2
737,12,Astro
738,4,eL6-2
739,5,Lhx6
740,4,eL6-2
741,1,eL2/3
742,11,eL5-2
743,4,eL6-1
744,-1,NA
745,3,Lhx6
746,4,Lhx6
747,4,L5-1
748,11,eL6-1
749,4,L5-1
750,4,eL6-2
751,9,L5-1
752,1,eL6-1
753,4,Lhx6
754,4,eL6-1
755,4,L5-1
756,4,eL6-1
757,10,L5-1
758,1,eL6-1
759,4,eL6-1
760,2,L5-1
761,4,NPY
762,4,Oligo
763,-1,NA
764,5,eL6-1
765,4,eL6-1
766,4,eL6-1
767,9,eL6-1
768,5,eL6-1
769,2,eL6-1
770,14,eL6-1
771,4,eL6-1
772,11,eL5-3
773,1,eL6-1
774,4,eL5-3
775,5,eL5-3
776,4,eL6-2
777,1,L5-1
778,14,eL6-1
779,4,eL5-3
780,14,eL6-1
781,4,eL6-1
782,4,eL6-1
783,13,Astro
784,4,eL6-1
785,4,eL6-1
786,12,eL6-2
787,4,NPY
788,4,L5-1
789,4,eL6-1
790,4,eL6-1
791,4,Smc
792,4,eL6-1
793,4,Astro
794,2,L5-1
795,4,eL5-2
796,4,eL5-2
797,1,Reln
798,5,eL6-1
799,4,eL6-1
800,4,Smc
801,1,L5-1
802,0,eL5-3
803,14,eL5-3
804,14,L5-1
805,4,eL6-1
806,4,Endo
807,4,Astro
808,4,L5-1
809,11,eL6-1
810,10,eL6-1
811,-1,NA
812,1,L5-1
813,3,eL6-1
814,4,eL6-1
815,4,eL6-1
816,1,eL6-1
817,5,eL6-1
818,4,Smc
819,4,SST
820,4,eL6-1
821,4,SST
822,5,eL6-1
823,4,eL6-2
824,4,Smc
825,10,Astro
826,-1,NA
827,1,Endo
828,4,eL6-2
829,5,eL6-1
830,8,eL6-2
831,5,eL6-1
832,1,eL6-1
833,2,Oligo
834,5,eL6-1
835,4,eL6-1
836,12,Endo
837,4,eL6-1
838,5,eL6-2
839,5,eL6-1
840,0,eL6-1
841,1,eL6-1
842,1,L5-1
843,2,eL6-1
844,4,Oligo
845,5,eL6-2
846,4,Astro
847,-1,NA
848,1,eL6-1
849,6,eL6-1
850,5,L5-1
851,4,eL6-1
852,8,eL6-2
853,4,VIP
854,11,Astro
855,-1,NA
856,4,eL6-1
857,9,eL6-1
858,4,eL6-1
859,4,eL6-1
860,5,eL6-1
861,5,eL6-1
862,11,eL6-1
863,4,L5-1
864,1,L5-1
865,4,eL6-1
866,1,eL6-2
867,4,eL6-2
868,5,eL6-1
869,5,eL6-2
870,4,Endo
871,4,eL6-2
872,4,eL6-1
873,4,eL6-1
874,4,eL6-2
875,14,eL6-1
876,1,eL6-1
877,11,eL6-1
878,4,Astro
879,1,Oligo
880,4,eL6-1
881,7,L5-1
882,5,eL6-1
883,4,eL6-1
884,4,L5-1
885,4,eL6-2
886,5,eL6-1
887,-1,NA
888,5,eL6-1
889,1,Astro
890,9,eL6-1
891,8,eL6-2
892,4,eL6-2
893,-1,NA
894,4,Astro
895,4,eL5-3
896,9,eL6-2
897,-1,NA
898,7,eL6-2
899,12,eL6-1
900,12,eL6-1
901,4,eL6-1
902,12,Astro
903,13,eL6-2
904,11,eL6-1
905,5,eL6-1
906,4,eL6-1
907,11,eL6-1
908,4,eL6-2
909,4,eL6-2
910,4,Oligo
911,4,eL6-1
912,5,eL6-1
913,2,eL6-2
914,4,eL6-2
915,2,eL6-1
916,5,Reln
917,5,eL6-1
918,1,Oligo
919,2,eL6-1
920,5,eL6-1
921,12,eL6-1
922,4,eL6-1
923,2,eL6-2
924,4,eL6-1
925,4,Smc
926,11,eL6-1
927,5,eL6-1
928,4,eL6-2
929,4,eL6-1
930,5,eL6-2
931,4,eL6-2
932,4,eL6-1
933,4,eL6-2
934,4,eL6-2
935,4,eL6-2
936,5,eL6-1
937,5,L5-1
938,11,eL6-1
939,2,eL6-1
940,4,eL6-1
941,5,Smc
942,4,eL6-1
943,2,eL6-2
944,4,eL6-1
945,4,eL6-2
946,5,eL6-1
947,4,eL6-1
948,14,eL6-1
949,3,eL6-2
950,4,eL6-1
951,5,eL6-1
952,4,eL6-1
953,4,SST
954,-1,NA
955,4,eL6-1
956,5,eL6-1
957,-1,NA
958,4,eL6-1
959,12,Smc
960,11,SST
961,4,eL6-1
962,4,eL5-3
963,-1,NA
964,5,eL6-2
965,10,eL6-2
966,4,Oligo
967,4,Oligo
968,4,Smc
969,4,eL6-1
970,1,eL6-2
971,5,Smc
972,4,Astro
973,11,L5-1
974,12,eL5-3
975,12,Oligo
976,5,Oligo
977,4,eL6-1
978,11,eL6-2
979,4,eL6-2
980,12,eL6-1
981,10,Astro
982,-1,NA
983,4,Oligo
984,2,eL6-2
985,12,eL6-2
986,2,Smc
987,3,eL6-1
988,5,eL5-3
989,11,Astro
990,4,L5-1
991,4,eL6-2
992,5,Oligo
993,11,eL6-2
994,1,eL6-1
995,12,eL6-1
996,1,eL6-1
997,4,eL6-1
998,4,Oligo
999,12,eL6-1
1000,5,eL6-2
1001,5,eL6-1
1002,4,Oligo
1003,12,eL6-2
1004,4,Lhx6
1005,4,Oligo
1006,12,Oligo
1007,11,eL6-2
1008,5,eL6-1
1009,11,eL6-2
1010,5,eL6-1
1011,4,eL6-1
1012,4,eL6-1
1013,4,eL6-2
1014,-1,NA
1015,11,eL6-2
1016,4,eL6-2
1017,4,eL6-1
1018,11,Smc
1019,4,Astro
1020,4,eL6-2
1021,5,eL6-2
1022,4,eL6-2
1023,11,eL6-2
1024,-1,NA
1025,4,eL6-1
1026,12,eL6-2
1027,4,eL6-2
1028,4,eL6-1
1029,13,eL6-1
1030,5,eL6-2
1031,11,eL6-1
1032,1,eL6-1
1033,14,eL6-1
1034,10,eL6-2
1035,5,eL6-1
1036,14,eL6-2
1037,4,eL6-1
1038,4,Astro
1039,4,Smc
1040,5,eL6-2
1041,4,Astro
1042,5,eL6-2
1043,6,SST
1044,14,eL6-1
1045,4,eL6-1
1046,5,eL6-2
1047,4,eL6-1
1048,1,Smc
1049,5,Oligo
1050,5,Oligo
1051,4,eL6-1
1052,5,Oligo
1053,4,eL6-2
1054,5,eL6-2
1055,1,Oligo
1056,4,eL6-2
1057,11,Oligo
1058,4,eL6-2
1059,-1,NA
1060,14,eL6-2
1061,5,Oligo
1062,14,Oligo
1063,5,eL6-2
1064,14,Smc
1065,14,Smc
1066,12,eL6-2
1067,4,Smc
1068,14,eL6-2
1069,13,Astro
1070,4,eL6-2
1071,1,NPY
1072,4,VIP
1073,4,Oligo
1074,8,eL6-2
1075,4,VIP
1076,4,eL6-2
1077,3,Astro
1078,1,Smc
1079,1,eL6-2
1080,5,Astro
1081,12,Astro
1082,2,Reln
1083,5,eL6-2
1084,-1,NA
1085,12,Lhx6
1086,11,Oligo
1087,4,eL2/3
1088,11,Smc
1089,3,Oligo
1090,8,Smc
1091,-1,NA
1092,-1,NA
1093,-1,NA
1094,12,eL6-1
1095,-1,NA
1096,12,eL6-2
1097,12,Smc
1098,4,Smc
1099,12,eL6-2
1100,-1,NA
1101,4,Astro
1102,4,Astro
1103,8,SST
1104,12,Smc
1105,1,Smc
1106,4,eL6-2
1107,-1,NA
1108,5,Astro
1109,4,Smc
1110,4,Astro
1111,4,Astro
1112,11,eL6-2
1113,12,eL6-1
1114,4,SST
1115,5,Oligo
1116,5,eL6-2
1117,12,Reln
1118,12,eL6-1
1119,1,Smc
1120,12,Oligo
1121,4,Oligo
1122,11,Smc
1123,1,eL6-1
1124,3,L5-1
1125,12,Endo
1126,4,SST
