0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0
0,0,26,0,0,0,0,12,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,5,0,0,1,52,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,5,0,0,4,0,0,5,1,0,3,0,0,0,2,0,0,0,0,0,8,0,0,1,0,0,0,0,17,12,6,12,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,2,20,2,0,0,10,0,1,6,0,0,8,0,0,0,0,0,9,0,0,10,0,0,0,0,5,5,10,1
0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,2,0,0,0,29,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,7,0,3,11,8,1,4,9,3,0,0,12,0,2,0,15,0,0,0,0,0,0,4,5,0,0,17,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,0,0,2,16,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,2,3,0,0,11,0,7,0,0,0,3,3,2,0,0,8,0,8,9,4,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,1,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,7,0,4,0,0,5,0,0,5,0,1,10,11,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,7,5,0,0,8,0,0,0,0,0,10,0,2,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,4,39,0,6,4,0,1,0,0,0,0,0,0,0,0,6,3,7,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,8,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,16,4,0,0,0,0,7,0,0,31,9,5,0,2,0,0,0,10,13,0,0,18,0,0,0,0,0,0,1,0,0,0,10,0,0,2,0,0,4,23,1,0,4,12,2,0,1,0,0,0,0,0,0,8,7,0,0,0,2,0,0,0,0,2,1,0,0
0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,1,14,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,33,0,0,37,0,0,0,1,11,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,17,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20,0,10,0,0,1,0,0,0,0,0,0,0,3,0,0,0,8,0,0,6,0,0,0,0,0,0,0,39,0,1,4,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,8,0,4,12,0,6,0,2,44,0,0,0,0,0,6,0,13,45,0,0,12,0,0,0,0,0,0,0,1,0,0,7,1,1,0,0,0,1,11,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0
0,0,6,0,0,0,0,0,54,3,0,1,0,0,0,0,0,0,0,0,0,0,7,0,3,0,6,0,0,0,0,0,2,1,0,0,9,0,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,2,0,0,7,0,14,9,1,0,1,0,0,0,2,25,11,0,0,7,0,0,0,1,19,6,0,4,0,0,1,0,0,0,1,3,0,0,3,0,0,0,0,2,4,25,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
